is_duplicate,question1_len,question2_len,common_words,cosine_distance,euclidean_distances,minkowski_distances,manhattan_distances,jaccard_distances,fuzz_ratio,fuzz_partial_ratio,fuzz_token_set_ratio,fuzz_token_sort_ratio
1,31,27,3,0.6774334248740506,0.8032018116587504,0.7157023667197198,1.2167524527517644,0.8888888888888888,72,63,93,93
1,20,23,2,0.646129653639177,0.8412732568682105,0.7056036999786632,1.5631093985736861,0.875,60,79,79,60
0,24,31,3,1.0,0.0,0.0,0.0,0.0,87,100,100,87
0,42,23,2,0.3527064311178838,1.1377992519615368,0.8412566079674018,3.1453043121499125,0.9090909090909091,40,52,61,46
0,51,111,5,0.37331670270150613,1.1195385632469244,0.7230178759763884,4.4989953767265245,0.9565217391304348,37,53,65,43
1,27,27,5,1.0,1.5700924586837752e-16,1.2708881086990577e-16,3.3306690738754696e-16,0.9090909090909091,100,100,100,100
0,92,69,3,0.20094704781830236,1.2641621353146895,0.7933721867688066,5.374553683080306,0.9545454545454546,20,32,58,58
0,37,63,3,0.290750168619593,1.19100783488641,0.8274610909553886,3.833644627985734,0.9333333333333333,30,59,58,52
1,32,18,3,0.7989975283803679,0.634038597594235,0.6056344162422198,0.9492424187812454,0.875,72,83,100,72
1,18,10,2,0.744133940053673,0.7153545413937443,0.6210790003629457,1.2786259182616768,0.8333333333333334,71,80,100,71
0,26,22,3,0.7409160426360079,0.7198388116293707,0.5928612414126109,1.4250395784917367,0.9,79,86,87,83
1,37,37,6,1.0,0.0,0.0,0.0,0.0,100,100,100,100
1,35,40,3,0.4201943858255294,1.07685246359422,0.8098793965769807,2.660648372910911,0.9166666666666666,72,74,70,64
0,35,16,0,0.0,1.4142135623730951,1.0456604996874395,3.8270209822134746,0.875,35,56,39,39
1,18,32,2,0.6805076140371931,0.7993652306209058,0.6565842441350376,1.6305621835794328,0.8333333333333334,64,78,84,60
0,25,20,3,0.8791675140127502,0.4915943164587036,0.47808167057027395,0.6815841723601574,0.875,89,90,100,89
0,65,61,4,0.40249227618091926,1.093167621016174,0.7534820737222252,3.8022339027659626,0.9473684210526316,49,53,71,70
0,31,22,3,0.798128004767011,0.6354085225002715,0.607354210776422,0.9332108557612543,0.875,83,100,100,83
0,41,21,1,0.2858692585239263,1.1950989427458079,0.8665490832639113,3.265305560281991,0.9,35,62,60,35
1,38,16,3,0.7741651041104916,0.6720638301374484,0.5732525478179108,1.2794806503974459,0.8888888888888888,59,100,100,59
1,88,92,13,0.9765102308603893,0.2167476373094329,0.21549775573330116,0.29893523126419824,0.9285714285714286,98,95,100,98
1,15,35,2,0.4769832963154368,1.0227577461789898,0.7764981351460927,2.6434393682712827,0.9090909090909091,56,73,80,56
1,19,23,2,0.58831728643315,0.9073948573436483,0.766384048602571,1.5799623072846978,0.875,71,74,71,62
1,22,32,2,0.5649613700524941,0.9327793200403898,0.7569835041833757,1.8606129771502034,0.875,70,73,70,59
1,4,4,1,1.0,0.0,0.0,0.0,0.0,100,100,100,100
1,36,46,3,0.5628214479540936,0.935070641230818,0.7011750417254907,2.274312222122816,0.9090909090909091,71,67,83,78
1,15,15,2,0.6187079220406819,0.8732606460379606,0.7778182494709017,1.2980532370282474,0.8571428571428572,73,73,80,67
1,25,21,2,0.8749784274188261,0.5000431433010033,0.48614026267518734,0.6603174795669196,0.8333333333333334,91,100,100,91
0,54,70,0,0.0,1.414213562373095,0.9618383824740576,4.621140830825983,0.9090909090909091,44,43,34,34
0,11,17,2,0.8668709510915029,0.5160020327644014,0.500839597381301,0.6845051821538578,0.8333333333333334,79,100,100,79
1,26,57,1,0.1348169579757851,1.3154338007092679,0.8920972573060796,4.413600984142307,0.9285714285714286,41,46,39,39
1,85,39,4,0.42568610567996873,1.071740541661116,0.7384925846735603,3.6514661540323914,0.9375,37,59,76,52
0,41,119,2,0.37350566016302816,1.11936976896553,0.796919864904044,3.6608312702027677,0.9285714285714286,16,37,39,34
0,72,113,2,0.24130612100831692,1.2318229410038466,0.8015700409118339,4.971051076202635,0.95,39,46,43,45
0,39,18,2,0.46853102186273576,1.0309888245148582,0.752799212955128,2.8135412042684087,0.875,46,72,62,42
0,17,19,2,0.4523186716916343,1.046595746511867,0.8721072469416604,1.9599873948119635,0.8571428571428572,72,76,74,67
1,32,46,4,0.8466395661702801,0.5538238597780345,0.4944691438394157,1.0262171944997651,0.9090909090909091,82,100,100,82
0,70,63,2,0.31230252248345164,1.1727723372560834,0.7727700552861606,4.240329158939407,0.9285714285714286,44,50,56,53
1,13,30,2,0.6929180392378751,0.7836861116060753,0.5989604779794063,1.853697455906909,0.8888888888888888,60,100,100,60
1,38,30,4,0.8646316754240704,0.5203236004179126,0.5041888440723886,0.7614990303230033,0.8571428571428572,88,100,100,88
0,33,26,2,0.3841227349177009,1.1098443720470894,0.8495511389411662,2.5854540095376293,0.8888888888888888,54,65,59,51
0,24,15,2,0.8766108588569212,0.49676783539814406,0.4831063126096838,0.6556477357311418,0.8333333333333334,77,100,100,77
1,17,17,3,1.0,0.0,0.0,0.0,0.0,100,100,100,100
1,15,15,3,1.0,0.0,0.0,0.0,0.0,100,100,100,100
1,11,14,1,0.6415251863064558,0.8467287802992695,0.7559977267658609,1.315440418769945,0.8,56,67,62,56
0,15,23,2,0.7635143413432038,0.6877291016916417,0.5857682176812536,1.2417930564621016,0.8571428571428572,79,100,100,79
0,28,28,5,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,47,37,4,0.4885949564259671,1.0113407374115144,0.7611817603271164,2.5925311683019565,0.9333333333333333,52,57,72,67
0,20,17,2,0.800174661835484,0.6321793071028443,0.5670356803230908,0.9761969180462005,0.8,43,47,69,59
1,35,42,2,0.34315890416327716,1.1461597583554597,0.8419332147468175,3.0682227023025734,0.9166666666666666,55,60,57,55
1,50,58,4,0.39003791538227833,1.104501774211089,0.7774290194625382,3.363394640568361,0.9411764705882353,52,52,67,67
0,27,54,2,0.519443430751215,0.9803637786544188,0.7087083514753161,2.7213421736574714,0.9,22,44,71,52
1,32,25,4,0.7910976462956107,0.6463781458316631,0.6157643451197354,1.0281205688357764,0.9,74,80,100,88
1,20,25,3,0.9503438793658693,0.31513844777853023,0.3114477780811679,0.3968463848833441,0.875,89,100,100,89
1,23,35,3,0.5200060922922465,0.9797896791738048,0.7329824350019417,2.585677128039717,0.9166666666666666,59,70,85,69
0,34,78,2,0.5505535885467794,0.9480995849099616,0.707258524996278,2.514745097708631,0.9090909090909091,36,59,61,36
0,25,40,3,0.4925320077142937,1.0074403131557783,0.8362635381230392,1.932202540934112,0.9,65,80,81,62
0,14,14,2,0.7699214523588317,0.6783488006050696,0.6050318623613047,1.0094088437619324,0.8571428571428572,57,57,73,71
1,54,45,3,0.5113975092650844,0.9885367881216314,0.7154321273988861,2.772565681004309,0.9285714285714286,48,56,71,61
1,63,55,8,0.8259001380592872,0.5900845057120425,0.565922119512864,1.0397519035745333,0.9285714285714286,93,85,100,93
1,25,20,2,0.5086303792742153,0.9913320540825711,0.805397216157572,2.0211067881940923,0.8888888888888888,67,75,71,62
0,65,107,2,0.10462440016588959,1.3381895230751961,0.8460653876136155,5.610029924700449,0.9444444444444444,12,24,48,44
0,15,18,2,0.5976622851081367,0.8970370281006947,0.7988662959054589,1.3399025361853418,0.8571428571428572,61,67,80,61
1,16,16,2,1.0000000000000002,0.0,0.0,0.0,0.0,100,100,100,100
0,47,41,3,0.40427350699058207,1.091536983349092,0.7774912130522816,3.194927282011511,0.9375,27,34,63,57
0,30,30,3,0.8994167484242956,0.4485158895194337,0.36927913436874366,0.8641289533245295,0.875,80,80,91,67
1,10,9,1,0.5114895822814318,0.988443643025305,0.9089881715423916,1.3477998958442847,0.75,95,89,95,95
0,10,27,1,0.3316783330012758,1.1561329222876793,0.9646994735774932,2.0995507147946926,0.8,43,60,67,32
1,32,32,4,1.0,0.0,0.0,0.0,0.0,100,100,100,100
1,29,50,4,0.8057147185532166,0.6233542836089014,0.541135711437368,1.209571944363041,0.9090909090909091,73,100,100,73
1,19,26,3,0.7799347151324055,0.6634233714116416,0.6311729738589521,1.0040479164600926,0.875,84,74,100,84
0,49,36,3,0.47008928788204507,1.0294762863883316,0.7130580272209127,3.249055333576623,0.8888888888888888,40,47,64,52
1,48,20,2,0.3595920672286573,1.1317313574973018,0.8503878681796089,3.097686303379869,0.9166666666666666,47,75,75,53
0,63,28,0,0.0,1.4142135623730951,0.9079041727826133,5.659194551044852,0.9285714285714286,24,46,33,33
1,21,19,2,0.740658953745454,0.7201958709331039,0.6810801449356805,1.0356685275733217,0.8333333333333334,80,79,80,80
0,46,51,2,0.26515550867975773,1.2123072971159106,0.8870588234563938,3.234892202718756,0.9,80,83,93,93
0,48,18,1,0.554615519311139,0.9438055739280853,0.774882949563118,2.1519394211746947,0.875,36,61,50,30
0,29,23,4,0.8467887719902556,0.5535543839763976,0.5340955452627165,0.8357004906364691,0.9,88,100,100,88
0,31,27,3,0.7744900284779567,0.6715801836296887,0.5713465429481975,1.1589629562974388,0.9,79,85,88,83
1,36,23,3,0.8847192315484195,0.4801682381240569,0.40517951242229455,0.8968764838326229,0.875,61,78,100,78
1,27,27,5,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,46,46,7,0.7690802013707558,0.6795878142363123,0.6058958893622113,1.041734818585984,0.9411764705882353,83,83,88,78
1,39,108,6,0.6011529259942927,0.8931372503772388,0.6174772795962357,3.0513805167876455,0.9473684210526316,44,90,90,46
0,28,18,1,0.2599265541409993,1.216612876685925,0.8819180201770634,3.4105069889644497,0.9090909090909091,35,44,43,43
0,24,30,3,0.7573821284164427,0.6965886470271494,0.6595579054089487,1.068315900821461,0.875,74,67,83,74
1,51,31,3,0.6409932658848302,0.8473567538117224,0.647697474578999,2.0765083036532492,0.9090909090909091,66,87,89,61
1,9,9,2,1.0,0.0,0.0,0.0,0.0,100,100,100,100
1,28,11,1,0.32427793576365627,1.1625162917020508,0.895745581403529,2.7142800178014417,0.875,46,64,71,41
0,69,48,0,0.0,1.414213562373095,0.976553236024726,4.8331253516738615,0.9230769230769231,24,23,31,32
0,27,39,0,0.0,1.4142135623730951,0.9917297917798907,4.191408333805168,0.9,18,26,21,21
1,51,44,5,0.6546177308914636,0.8311224568119145,0.620966936434657,2.082654149795548,0.9285714285714286,42,58,83,57
0,25,15,2,0.47094564842646724,1.0286441090810103,0.8440851706504905,2.0256655469935034,0.875,35,47,85,55
0,25,18,3,0.6697489183270852,0.8127128418733335,0.755736717496086,1.3018625440070495,0.875,84,78,100,84
1,35,29,3,0.4774929003681695,1.0222593600763268,0.7568007159358802,2.6876688150651087,0.9166666666666666,56,62,77,69
0,34,41,4,0.7291255574015526,0.7360359265666961,0.6557601260937701,1.0628494037345675,0.9090909090909091,83,88,92,83
1,44,23,4,0.694428451945278,0.7817564173765662,0.6039791690083337,1.9865371145430095,0.9166666666666666,69,100,100,69
1,26,49,4,0.6829610465469048,0.7962900896697073,0.5998842229886149,2.061347543777423,0.9230769230769231,69,100,100,69
0,38,33,3,0.6722363854108466,0.809646360566332,0.6812145232578588,1.4728794583010894,0.875,37,39,79,79
0,42,90,2,0.20250858145124553,1.2629262991550652,0.8431006709203266,4.635652153074597,0.9411764705882353,29,42,44,44
1,21,14,3,0.8279451987200603,0.5866085599101664,0.512606580092041,1.062059186014235,0.8888888888888888,80,100,100,80
0,4,11,1,0.7457121471637892,0.7131449401576243,0.6783931527877703,0.9205561123025996,0.75,53,100,100,53
1,32,23,2,0.3937148127384714,1.1011677322383986,0.8983530196189333,2.2683596177519822,0.8888888888888888,58,70,65,40
0,22,22,2,0.5503453625637074,0.9483191840686265,0.8059584755697,1.6532995818013194,0.875,59,59,74,59
0,14,39,2,0.46045624716093214,1.0387913677337408,0.8134282933866532,2.454851930900497,0.9,49,79,83,49
0,135,65,3,0.3028874418748924,1.1807731010868325,0.7676281771515698,4.838724799720884,0.95,31,46,46,44
0,22,13,2,0.8504672686053346,0.5468687802291614,0.5288632449725563,0.7374375967207679,0.8333333333333334,74,100,100,74
1,34,36,3,0.7556964227835223,0.6990044022986948,0.5968575858138299,1.3305934424505788,0.8888888888888888,77,86,83,77
1,13,13,2,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,42,64,0,0.0,1.4142135623730951,0.9056352600981751,5.783506623487886,0.9473684210526316,34,43,28,30
0,20,39,3,0.8954621941665428,0.4572478667713107,0.44631110560291287,0.6223749120278571,0.875,54,60,100,68
1,17,15,1,0.4226427677855203,1.074576411628768,0.8644767802125242,2.1997100170031327,0.8571428571428572,69,76,62,62
1,33,45,3,0.5603996724720353,0.9376570028832131,0.7243764242573942,2.2895153939668935,0.9090909090909091,59,53,73,49
0,15,10,2,0.7855513985424911,0.6549024377073411,0.6250577042111285,0.9177153118863552,0.8333333333333334,80,100,100,80
1,29,39,4,0.8859469376854759,0.4776045693134101,0.4650753153061145,0.6807022272392413,0.9,85,86,100,85
0,13,85,1,0.49992074748797527,1.0000792493717934,0.7469132146304687,3.088690863305723,0.9230769230769231,12,46,38,16
0,63,36,1,0.27787225702370427,1.201771811099175,0.8193752232879198,4.224706784975735,0.9333333333333333,36,42,42,42
0,32,57,3,0.4855666469140414,1.0143306690482732,0.7155906761321831,3.0804489720369084,0.9230769230769231,56,78,88,65
1,44,44,3,0.39412514989481484,1.1007950309709664,0.8040238408595309,2.911888250689416,0.9230769230769231,66,71,71,64
0,27,27,1,0.23545342780814815,1.2365650586943269,0.9261886319744884,3.0974715062337133,0.8888888888888888,37,37,56,41
0,68,72,5,0.8632621968727935,0.5229489518628117,0.4659638069098293,0.7522481016341308,0.9,90,93,92,86
1,21,27,4,0.9459914300236474,0.3286596110761185,0.2810493800009715,0.6069705570858863,0.8888888888888888,88,100,100,88
0,116,66,2,0.10166848572883387,1.3403965937521374,0.7929093909576832,6.905292010011632,0.9565217391304348,27,38,32,32
1,22,37,2,0.42638973558111726,1.071083810370489,0.8229718362533254,2.6093907485976606,0.9090909090909091,51,59,74,51
0,15,34,1,0.2243164719783047,1.2455388617154386,1.0210743637072637,2.4959150312301777,0.8571428571428572,61,93,57,57
0,67,68,6,0.8612935192701449,0.5267000678371994,0.46944491048622805,0.7691878439795949,0.9333333333333333,92,93,92,87
0,29,20,0,0.0,1.4142135623730951,1.0016409757968698,4.145497000017033,0.8888888888888888,24,36,20,20
1,17,17,2,0.6391215791841671,0.8495627355479203,0.7568262723190983,1.2455535774389674,0.8571428571428572,76,76,76,76
0,23,25,2,0.3994603074220574,1.0959376739376585,0.8700365456670976,2.299539585092684,0.875,58,64,69,67
0,20,56,0,0.0,1.4142135623730951,1.0421969097926431,3.932474094749175,0.875,26,45,32,26
0,21,49,0,0.0,1.4142135623730951,0.9933346364325377,4.4701814046163895,0.9166666666666666,20,43,14,14
0,63,98,2,0.1830160602658048,1.278267530475679,0.7943730677750925,5.430878562100567,0.9333333333333333,40,38,41,39
0,46,44,3,0.5098665602911672,0.9900842789468309,0.7027374856414147,2.9215679812858237,0.9375,58,59,62,62
0,23,19,2,0.595056534186559,0.8999371820448814,0.7109791445756591,2.009881343193433,0.875,43,47,64,43
0,47,53,5,0.8108644373342989,0.6150374991261933,0.5479500037383314,0.8787751696283859,0.9166666666666666,88,83,94,84
0,49,52,6,0.8160808542730054,0.6064967365567514,0.5408828256781401,0.91504199182545,0.9333333333333333,87,90,92,83
0,26,27,2,0.3722613462409469,1.1204808376398527,0.9982349419541585,1.5845991969694457,0.0,45,51,73,57
0,34,59,2,0.4133007045662969,1.0832352426261833,0.7868435336877042,2.8984912829903915,0.9,30,41,58,58
1,21,21,4,1.0,0.0,0.0,0.0,0.0,100,100,100,100
1,18,18,4,1.0000000000000002,0.0,0.0,0.0,0.0,100,100,100,100
1,76,35,4,0.6185309002866202,0.8734633360518116,0.606463926642119,2.7804443756533885,0.9,61,94,94,59
1,26,22,2,0.45061713558618555,1.0482202673234424,0.847464592890234,2.0702888003485227,0.8888888888888888,71,73,71,71
1,35,47,3,0.6786322062930621,0.801707919016568,0.6591161350298741,1.6023617020281624,0.9,78,89,91,71
0,66,36,3,0.3724135281970507,1.1203450109702362,0.7811278069492978,3.6235217007824323,0.9333333333333333,55,78,74,51
0,47,41,2,0.2426810909354689,1.2307062273869678,0.8606846238638299,3.685135558071739,0.9090909090909091,16,34,59,55
1,25,15,3,0.7838111527476984,0.6575543281772261,0.6267347254715396,0.9769136077570415,0.8571428571428572,75,100,100,75
0,24,23,4,0.8452929865893647,0.5562499679292312,0.5366741059884892,0.8300767893704999,0.8888888888888888,85,87,90,81
0,76,77,3,0.2861196118993256,1.1948894409950024,0.7701997708695529,4.657283427719107,0.9444444444444444,42,44,50,52
0,52,25,2,0.28438869572756115,1.1963371634053994,0.8818209284713757,3.312278700866912,0.9090909090909091,44,68,61,55
1,33,26,2,0.7211889377022485,0.7467410023532275,0.6308100999170488,1.3731160535658802,0.75,71,77,82,71
0,16,10,2,0.828148617416142,0.5862616865937226,0.5643005667541806,0.8033291954196996,0.8,77,100,100,77
1,29,29,4,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,60,30,3,0.39725418654912015,1.0979488270870186,0.7380680787491425,3.860993552740999,0.9333333333333333,49,69,67,49
1,20,20,3,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,60,30,3,0.5773697201199058,0.9193805304443793,0.6535623877147887,2.857433161690533,0.9230769230769231,40,53,67,42
1,18,18,2,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,31,28,2,0.42339890531074537,1.073872520077923,0.7968136766225297,2.747438462478181,0.9090909090909091,44,57,71,71
0,41,85,2,0.2553980543545369,1.2203294191696463,0.8342461326616188,3.987390052145763,0.9285714285714286,27,49,44,38
0,23,71,3,0.6033049098984913,0.8907245254302911,0.6986968300813188,2.0350523861987733,0.875,47,83,85,45
0,36,15,1,0.21751967355316082,1.250983873954288,0.9170592044344981,3.368013160668573,0.8888888888888888,35,47,42,24
0,65,58,7,0.8770281519211786,0.49592710770600457,0.43060158998396153,1.0019146473704281,0.9,89,83,95,86
0,13,28,2,0.69125790734961,0.7858016195585118,0.7004856947517615,1.1930454618018524,0.8333333333333334,63,77,82,63
1,46,22,2,0.37431536168925134,1.11864618026501,0.8313046280890614,3.236330396971464,0.9166666666666666,32,65,78,53
1,25,33,2,0.4253418779945963,1.0720616792007855,0.8020698071968752,2.8157200308996684,0.9090909090909091,55,71,68,59
1,64,64,4,0.4614861205746294,1.0377994791146992,0.7173561251876308,3.3632142711161386,0.9375,59,59,70,58
0,26,32,2,0.49787486342130743,1.0021228832620204,0.7854593122740483,2.1628601541673707,0.8333333333333334,48,62,59,52
0,26,31,2,0.5354275622045568,0.9639216127833665,0.7392901933915036,2.3105899545622366,0.9,53,58,62,60
0,9,11,0,0.0,1.4142135623730951,1.2599210498948732,2.0,0.0,90,100,90,90
0,30,35,2,0.3027069139576645,1.1809259807814678,0.9001419164235018,2.8596901013760054,0.8888888888888888,68,70,71,68
0,24,32,3,0.7432020512613559,0.7166560524249331,0.5950788229326657,1.3642073895605056,0.9,46,54,83,68
1,25,20,3,0.9017924411160045,0.44318745217795963,0.4331668885257725,0.6009387716196162,0.875,89,100,100,89
1,30,18,3,0.7916518869618555,0.6455201205820691,0.5253733328371761,1.397715838955504,0.9,75,67,100,75
0,19,138,3,0.6113243376679044,0.881675294348317,0.6114158979524358,3.3697962022500114,0.9473684210526316,23,63,88,22
0,48,41,3,0.5953619661067697,0.8995977255342861,0.7145102938411216,1.8029618788425252,0.8888888888888888,79,85,86,76
1,33,35,3,0.6768236669936074,0.8039606122272318,0.6415058774610165,1.6835892102663768,0.9090909090909091,50,55,88,79
0,62,46,3,0.3834043593017239,1.1104914593982937,0.7989237571046327,3.3575921058487967,0.9285714285714286,54,66,66,52
0,57,63,6,0.9309293082445251,0.3716737595135688,0.36557271115008994,0.5288433700611678,0.9285714285714286,93,88,96,88
1,19,25,4,0.8692786376686512,0.5113147021773359,0.49591413128564266,0.7512934742006188,0.8888888888888888,77,74,100,86
0,29,23,1,0.3422145821468673,1.146983363308407,0.9147166596402854,2.4240807686006063,0.8571428571428572,65,61,65,62
0,83,79,9,0.8717415402702969,0.5064749939132298,0.4512179228474327,0.7162638053949204,0.0,95,96,96,94
1,32,32,5,1.0,0.0,0.0,0.0,0.0,100,100,100,100
1,18,24,3,0.8288243321751406,0.5851079692242438,0.562576648737165,0.8559560126141885,0.875,86,100,100,86
0,28,37,3,0.8653971175613818,0.5188504263053432,0.5029818662861822,0.7327649033831026,0.875,86,75,100,86
1,20,22,2,0.7854900324565731,0.6549961336426757,0.5905783559937303,1.035582479031133,0.8571428571428572,86,92,89,76
0,35,32,6,0.9509674501684182,0.31315347621120826,0.3094618384105728,0.42861290442251115,0.9285714285714286,96,91,100,96
0,13,18,1,0.43813350389913885,1.060062730314448,0.8945981678054546,1.8274844079037174,0.8333333333333334,58,54,56,52
0,57,85,2,0.2183275673083981,1.250337900482587,0.7994634111589614,4.926340218150495,0.9473684210526316,24,26,47,45
0,47,46,6,0.882499379480475,0.484769265773987,0.42373106488982876,0.9183022961710781,0.9230769230769231,88,87,100,88
0,60,30,4,0.38710569380981685,1.1071533824996274,0.7845854997874759,3.422226341081486,0.9333333333333333,47,63,78,51
0,31,26,3,0.609655273413586,0.8835663264140547,0.7315764025714876,1.7073992155992155,0.9,39,55,77,77
0,30,32,2,0.37965477248176027,1.1138628528847165,0.8312642466402951,2.844012207835984,0.9090909090909091,52,53,61,52
0,91,69,4,0.3154135151818781,1.1701166478758618,0.725954499908435,5.204857115338689,0.9583333333333334,36,45,50,46
0,16,36,0,0.0,1.4142135623730951,1.1099648027971654,3.0834943939959167,0.8333333333333334,23,38,31,31
1,47,28,3,0.7019255220039389,0.7721068293909349,0.5816973912503117,1.908964738857888,0.9,51,81,88,67
1,38,14,2,0.46756269204845025,1.0319276214459518,0.7965200284134575,2.4931388450026835,0.8888888888888888,42,71,73,46
0,23,9,2,0.7853465087676805,0.6552152184318059,0.6251062139043353,0.9221867266106247,0.8333333333333334,56,67,100,56
0,3,11,1,0.7536682065386624,0.7018999835608172,0.6685921909320046,0.9035868691000095,0.75,43,100,100,43
0,33,41,3,0.7633876152658958,0.6879133444469651,0.5789811541725299,1.3132884595137462,0.8,78,92,90,73
1,40,25,4,0.6582552545294643,0.8267342323510448,0.6128515202240574,2.367347681484079,0.9285714285714286,49,64,78,49
0,26,21,2,0.5485341632089212,0.9502271694611546,0.7549155943783792,1.9660781500909563,0.875,55,62,69,60
0,45,74,2,0.21950209935996093,1.2493981756350048,0.8246757590228408,4.495551977612741,0.9375,50,62,50,50
1,25,20,3,0.6925554381277694,0.784148661762845,0.6508387325354621,1.6528751054400457,0.875,89,80,89,89
0,42,42,5,0.6390249003693064,0.8496765262506595,0.685588473783444,1.6893955733118546,0.9333333333333333,76,76,82,74
0,13,6,1,0.6943635868638037,0.7818393864934106,0.7375513789255465,1.0252607660020736,0.75,63,100,100,63
0,35,72,6,0.7241523603039337,0.7427619264556665,0.5233442129988825,2.4328965204934647,0.9473684210526316,49,69,100,65
0,13,14,2,0.738942435154622,0.7225753453382948,0.6438936280832727,1.0540786862111386,0.8571428571428572,67,82,82,81
1,71,56,4,0.5576805844494842,0.9405524074186575,0.6409828912120806,3.3026038037108862,0.9473684210526316,43,46,60,47
0,46,21,2,0.6426340983976543,0.8454181233003532,0.6529105810629694,1.906294868641031,0.8888888888888888,54,62,86,57
1,47,46,3,0.6025450332096961,0.8915772168357645,0.7058691399775835,2.0011122980732674,0.8888888888888888,45,46,84,77
0,5,8,0,0.0,1.4142135623730951,1.2599210498948732,2.0,0.0,77,100,77,77
0,35,38,3,0.8604329912051887,0.5283313520789984,0.5115890395037067,0.750535095361081,0.8571428571428572,55,69,92,82
0,34,29,3,0.6343354569144884,0.8551778096811349,0.701129891699382,1.718259025596572,0.8333333333333334,60,66,84,79
0,58,84,3,0.5876311188856093,0.908150737613961,0.614232462654282,3.0706675005372537,0.9411764705882353,35,44,58,61
1,35,36,4,0.6641848807231999,0.8195304988550459,0.6905519004744889,1.5452226031405076,0.9166666666666666,73,71,77,62
1,23,24,2,0.6005055078032175,0.8938618374187172,0.7684568358407069,1.5685126564716279,0.875,81,83,81,81
1,47,40,5,0.9515900493569198,0.31115896465658943,0.3075506474844784,0.4152807380585726,0.9,92,82,100,92
0,35,41,2,0.42175319060677163,1.0754039328487026,0.8176763857941772,2.7720397838069775,0.9,32,44,51,45
1,37,44,2,0.40669904401383816,1.089312586897041,0.8002792734164611,2.935169888343645,0.9166666666666666,42,54,70,62
0,57,29,3,0.5936281834070789,0.9015229521126139,0.6606708501497864,2.4929853959406394,0.9090909090909091,53,79,84,53
1,45,28,3,0.6705506161621213,0.8117257958669033,0.6147439869057074,2.068627520686968,0.8888888888888888,52,61,81,58
1,52,60,7,0.9168528762203215,0.4077919169862951,0.39969122988405,0.6172070630727331,0.9230769230769231,77,77,96,91
0,54,68,3,0.38615350374141555,1.108013083188628,0.7655350822301966,3.796800878124869,0.9444444444444444,39,46,56,41
0,23,26,0,0.0,1.414213562373095,1.0408384769964367,3.6696644625940156,0.875,20,22,24,24
0,41,15,2,0.43179855112455745,1.0660219968419438,0.77244273556928,2.92836408158923,0.8888888888888888,43,73,80,36
0,15,91,0,0.0,1.4142135623730951,0.9602255431722554,5.3493540723188815,0.9375,11,33,22,21
0,56,28,2,0.3457872128090504,1.1438643164212698,0.805989048552925,3.600868441607502,0.9166666666666666,38,43,40,38
1,27,24,2,0.43667064583474646,1.061441806379656,0.7929514621957454,2.5862917176489404,0.9090909090909091,59,62,59,55
1,25,42,4,0.7630483009497998,0.6884064192759975,0.5544276318764091,1.5741698373622302,0.9166666666666666,75,100,100,75
1,45,27,4,0.7908512076441764,0.6467592942599645,0.5503897332782383,1.2819183725847711,0.9,75,100,100,75
1,44,44,5,1.0000000000000002,2.0770370905276122e-16,1.644515672753686e-16,4.440892098500626e-16,0.8888888888888888,100,100,100,100
0,23,23,3,0.7326153982570591,0.7312791556484308,0.6515440718415485,1.058522130168579,0.8888888888888888,87,87,87,87
0,67,158,5,0.30939562926210046,1.1752483743770077,0.74146004986942,5.400398705122487,0.9655172413793104,34,52,60,36
1,32,40,6,0.9007480170229996,0.4455378389699365,0.388455497810574,0.849971962924429,0.9333333333333333,89,100,100,89
1,34,33,4,0.73786938591163,0.7240588568457265,0.5686165748589171,1.604592658045247,0.9166666666666666,66,67,68,66
0,16,29,3,0.8954833201080141,0.45720166205294116,0.4462666658146191,0.622485511264369,0.875,71,81,100,71
0,32,18,2,0.4349990708282188,1.0630154553643905,0.7798029979215573,2.764493143726183,0.8888888888888888,48,56,56,44
1,48,65,5,0.8684835428463462,0.5128673457213936,0.46736402165885954,0.8449932163034004,0.9230769230769231,83,75,94,83
0,29,44,3,0.6422368167646524,0.8458879160212037,0.6740760351341865,1.783968169793512,0.9,55,75,74,66
1,28,43,2,0.5168375681658283,0.9830182417780168,0.7755559076151766,2.1769670092353506,0.875,56,61,78,56
1,33,37,2,0.6510596025621727,0.8353925992463992,0.6444864416440341,1.8877156329622036,0.875,51,71,77,71
1,22,35,4,0.788511115982741,0.6503674100341422,0.556479705325968,1.2738024295993715,0.9090909090909091,77,86,100,77
1,13,22,2,0.8428781481723367,0.5605744407795691,0.5412482194264281,0.7601987267657503,0.8333333333333334,74,100,100,74
0,42,21,2,0.5007050037883114,0.9992947475211594,0.7613169909883883,2.462867715968324,0.8888888888888888,32,48,65,41
1,15,15,3,1.0000000000000002,1.9229626863835638e-16,1.6012186802110264e-16,3.3306690738754696e-16,0.8571428571428572,100,100,100,100
0,21,25,3,0.7728623770784377,0.6739994405362106,0.6022223833996987,1.0431094833978225,0.8888888888888888,78,92,92,78
